DNA1,MART1,CD207,SOX10,GZMB,CD163,CD1c,KRT14,CD3e,CD11c,CD8a,aSMA,CD20,CD68,PDL1,MITF,FOXP3,PD1,panCK,CD16,CD206,CD31,Vim,S100A,LAG3,CD56,pS6,HLA-A/B,SOX9,HLA-DPB1,PCNA,CD14,CD66b,pH3,LMNB2,Nestin,H3K27Me3,PRAME,TIGIT,TIM3,CD57,cPARP,DNA13,CD4,Ki67_2,IRF1,imageid,ROI_major_category,phenotype
22776.6,300.4837,587.2636,316.91577,620.98096,774.6793,3901.2202,89.19837,2147.7012,1993.1902,1121.568,240.98914,754.3533,317.57608,961.3207,899.66846,1484.0543,1299.0217,94.04891,1267.3451,1063.8805,1101.568,9119.758,2590.7336,458.80164,493.64944,131.92664,1323.951,299.77173,1235.5978,141.76086,1011,312.63315,154.36414,4853.174,552.6413,8379.492,920.7201,219.10597,2350.9238,878.25543,247.08968,1367.0625,4582.0596,85.13043,293.33694,A,normal,non_tumor
11793.601,7822.4453,719.0131,4669.6963,1387.1367,809.6321,1618.0433,88.965836,551.088,500.8331,936.6649,214.54796,709.6689,242.37714,990.01575,918.82526,177.5979,1442.6453,179.04337,891.8331,846.3995,443.8778,13248.931,10217.567,488.55322,803.3272,66.291725,1004.6899,608.1577,652.2471,90.04599,445.09592,332.56503,79.74245,676.046,478.75034,1315.142,841.37976,175.94875,1275.2142,880.09985,250.70566,667.2405,580.6163,82.77661,350.8515,A,MIS,tumor
8395.8545,1995.0785,582.8823,1885.2788,999.26794,572.0719,1515.0327,2860.39,532.9739,404.24182,739.73206,179.1024,687.9782,234.91939,911.2396,954.2353,194.73639,1305.0588,2271.401,764.7756,98.16122,330.39868,1529.525,520.0283,395.122,371.71677,94.281044,1766.2637,322.5403,197.18736,112.43355,340.90414,288.91068,112.33551,2031.2854,407.00653,1255.329,843.26794,225.20915,927.98914,895.3333,255.04793,969.573,397.07843,97.52287,324.20697,A,RGP,non_tumor
17162.912,486.70462,628.57056,555.22064,778.21826,564.0783,2764.0557,796.13763,523.6999,437.37842,785.1044,181.52194,707.39386,225.55516,906.47925,1067.3286,197.65836,1421.3784,1426.9181,854.07947,92.474495,322.45316,180.7319,442.22183,428.5931,467.1388,206.8363,797.4745,217.80545,185.04152,217.3879,324.2325,290.0083,188.31435,3317.2764,441.76276,3450.7734,854.61566,171.63701,784.5018,946.47687,267.81256,1200.6821,555.96204,90.677345,281.92883,A,normal,non_tumor
19339.447,308.74194,219.25162,277.01505,484.31183,530.8989,2168.944,91.88387,2817.0452,1158.3678,2602.83,207.97205,641.9355,213.95053,916.04517,937.2387,278.47742,1423.0065,119.03226,952.0065,445.2903,482.6043,8017.5654,982.40643,401.3699,850.59357,136.95053,1491.2903,243.23871,1131.9119,345.36343,605.89465,304.66022,340.12903,3727.5398,430.36774,3469.0063,789.6581,198.85161,1291.6968,757.7355,231.83011,1259.2172,4518.974,86.95269,311.32257,A,VGP,non_tumor
9253.593,19254.553,1778.2054,5518.614,2761.3809,957.97095,2100.58,1035.4438,691.06915,820.9494,956.71045,185.08316,837.51,243.02655,1296.1503,1142.494,180.86774,2037.9424,648.55414,960.2099,103.410324,372.38977,1569.0366,6286.5103,463.3572,644.62524,138.51303,833.10474,295.2971,203.17586,136.6022,375.8988,283.03558,106.4975,1309.5105,558.64526,6916.9463,1331.3647,181.21843,606.3402,844.55414,244.93988,767.4439,380.43387,88.98948,317.72845,A,VGP,tumor
15129.561,693.83813,593.72107,393.00577,1023.1734,541.71674,1766.0535,811.64307,713.43787,542.6214,936.4162,190.21532,938.3454,284.8844,919.0188,1306.8931,221.63728,1339.8584,982.31213,1072.3743,128.12572,337.7312,142.32948,524.7182,492.56647,913.18207,98.65896,961.31934,278.66473,204.93497,122.449425,483.7471,352.9422,95.59393,3559.4912,536.51154,3471.5564,1194.3641,213.0578,534.27747,1276.6387,328.48553,1395.7515,583.78467,121.16474,288.6792,A,MIS,non_tumor
16234.718,521.0341,477.0303,446.37878,746.11743,2504.932,1823.5947,85.607956,1154.4678,10148.266,1052.464,209.29356,691.2917,286.28976,958.6288,1166.5796,207.76894,1291.4943,140.80872,992.0019,12436.9795,839.80493,8063.9907,1971.1799,497.01895,785.24054,119.320076,1385.0739,321.7784,1709.7064,169.35606,6321.3257,299.11365,212.53787,4845.7935,458.3409,4940.358,850.3504,177.9697,2701.3086,854.07385,245.52083,1211.7178,3992.6628,90.93939,332.35416,A,VGP,non_tumor
7570.197,17962.133,2377.5234,7698.08,2862.7166,709.85333,1737.4033,292.35333,624.32666,1302.6967,1122.1967,195.58667,762.64667,236.96666,1261.18,1195.0333,177.22333,2090.9734,233.86333,1036.7267,132.20334,480.04666,2895.4934,1186.8167,509.92667,756.81335,161.81,762.00665,337.30667,258.17667,163.35333,403.91333,290.42667,105.31,2275.7466,511.89,4354.65,1281.0634,202.88,614.70667,788.2167,233.47,370.17,459.99667,248.76334,386.13,A,VGP,tumor
24348.18,966.0606,406.04294,622.67426,781.80554,628.3712,12220.124,114.133835,2879.0151,5091.553,1006.30304,190.02777,766.8131,234.33333,1008.61615,1226.298,210.98738,1569.7677,165.61617,1021.4495,1609.293,578.19696,6826.308,2404.5151,446.50504,790.3106,188.97728,1689.697,351.74747,4003.0884,336.22476,479.09344,336.74747,474.61868,9410.876,556.5,5833.722,972.24493,197.75757,2381.101,916.80304,255.84091,734.5278,983.03284,80.26768,315.67426,A,VGP,non_tumor
6701.5576,1838.4587,476.4536,662.73315,1166.3812,601.2414,1448.4994,3027.5464,686.95935,593.76746,833.76495,184.41805,939.4879,269.37485,942.26685,1720.4956,246.79797,1744.6404,4364.2007,1044.9377,123.95299,339.1652,648.43585,549.26935,460.4714,634.582,191.41423,770.6239,355.56036,188.0254,157.89581,422.44473,315.85388,102.73316,1789.8882,477.939,3357.8005,1038.0851,203.4066,662.1703,1092.9504,287.02542,664.4206,475.44345,105.97713,284.96823,A,VGP,non_tumor
17667.018,1290.069,680.38995,1192.3527,1400.8396,737.1082,2766.707,9178.565,659.00934,510.94775,913.73505,194.28172,893.0205,272.86008,931.6026,1216.903,265.3862,1748.8022,4791.4946,910.71643,121.43843,349.92163,2281.8247,1420.9272,470.3545,461.0429,73.63433,811.9813,336.74628,124.08022,142.04851,401.84143,313.97202,93.70336,2742.569,485.09888,2638.375,1122.4777,192.11568,1292.6194,1044.0933,281.32462,715.75745,768.8582,74.583954,274.46643,A,normal,non_tumor
6959.7417,22778.938,3212.0952,5804.767,3101.0215,688.93115,2374.3752,247.41054,665.9707,1080.1903,1272.0449,206.52245,725.7732,223.58168,1293.827,1327.24,183.01675,2022.4877,197.48175,973.14246,148.30879,438.05624,5131.7437,7470.7773,477.2717,820.8851,186.44286,1124.9084,457.8061,298.17294,167.24835,380.082,277.12686,128.25853,1390.5171,468.22922,5242.448,1006.10175,172.01616,502.5739,762.89764,228.4626,526.1538,461.9581,108.49013,347.37643,A,VGP,tumor
9598.176,5923.329,773.82855,3720.8245,1671.033,736.3224,1956.9835,1556.5789,584.3237,480.8162,874.4856,176.08916,775.0823,244.51852,981.8299,1275.9204,228.83813,1613.0836,2187.4226,966.3978,142.9561,426.6461,9247.275,1522.8478,475.9575,415.3498,74.078186,1247.727,402.059,211.80658,114.415634,392.5734,300.214,85.51578,1918.83,502.13992,3876.5542,983.3498,191.91357,2732.845,1014.10974,270.81345,770.4691,532.54596,107.144035,314.52676,A,MIS,non_tumor
7144.7334,3459.1826,682.02997,1930.9132,1479.7065,737.4461,1591.5299,2301.2725,722.2036,526.8204,794.82935,172.81438,964.7305,295.8413,970.8473,1285.3263,247.37126,1507.7574,2130.7993,1054.0808,117.661674,344.17664,1921.2694,795.5569,503.45807,360.7994,71.71557,1042.018,402.4521,219.58682,102.59581,456.24252,340.8413,88.79341,2911.2664,542.72156,3047.5928,1164.0359,220.49402,897.1796,1283.0659,315.88623,782.0988,621.38025,103.40719,314.06287,A,RGP,non_tumor
9871.808,3925.7402,471.41022,2630.1985,1332.2773,645.31244,1572.3489,1311.2891,598.82043,479.04086,850.47156,193.31825,791.6365,246.88467,935.38104,1019.48175,198.10948,1400.6409,1518.6014,890.64233,119.6,362.9153,3598.819,834.9051,471.7416,832.0642,80.224815,1013.75183,370.51678,175.61021,92.313866,401.7489,301.5927,81.19562,1858.5416,434.7635,1672.962,948.5942,180.61897,867.3737,978.8715,264.9124,756.27155,496.08905,91.01752,304.87885,A,MIS,non_tumor
9989.815,3692.5234,559.6401,923.54474,1258.5331,633.03503,1946.1226,1636.961,690.8288,520.5603,788.1984,193.46498,935.6615,283.36575,1001.17706,1211.0953,237.4144,1576.998,1973.5759,1052.891,125.15564,361.96497,2264.1558,4062.8872,526.72375,623.34436,168.52141,1309.4572,1059.9572,193.2996,211.7568,453.46692,334.92606,113.49222,3572.4163,511.7354,1338.716,1154.1635,200.07588,1195.5233,1193.0059,303.96304,418.79376,489.83463,100.4572,352.86966,A,VGP,non_tumor
21106.258,623.52075,337.723,384.4072,717.2493,993.20776,2723.554,109.99446,3305.7063,17310.264,1310.0055,191.50139,809.95013,326.17175,1105.1246,1140.1469,279.65097,1557.2438,141.92244,1214.6205,1350.6205,698.82825,7900.884,2578.7395,456.77286,946.83655,163.22992,2363.5457,277.92242,2533.9973,196.37119,3679.0415,316.91412,166.12465,5384.7534,478.22714,4390.1523,918.59,223.99446,2675.9502,887.16895,249.759,1332.0803,3921.3684,104.825485,311.05264,A,VGP,non_tumor
7633.1284,530.7479,239.51764,278.6141,733.222,575.5467,695.46783,77.30705,563.8361,646.027,786.49585,184.48547,709.8548,236.47717,856.9222,1062.1909,168.46266,1102.7075,114.39834,813.5197,255.7334,372.45746,2316.859,1277.6515,402.88693,719.7583,64.53008,719.93256,199.00104,354.7967,93.21992,408.63486,280.6276,90.391075,878.67114,528.61725,1123.2043,756.6265,153.87967,683.94086,767.1504,233.35062,212.76349,602.4865,73.9585,269.46887,A,VGP,non_tumor
9486.612,614.47284,424.031,919.20154,966.60205,588.39276,2692.442,1673.2869,565.82684,443.05167,786.3333,216.86046,743.7106,233.77002,919.38245,1035.3179,190.88889,1291.9949,1694.3359,800.98193,95.47545,320.10336,251.46512,726.06976,411.47546,686.323,108.888885,1332.8553,295.5633,202.66925,106.74677,348.35916,283.73642,86.8553,2289.752,418.44186,1368.8682,846.6718,160.677,1011.1912,973.7183,264.44962,1475.4496,541.30493,106.235146,284.32816,A,precursor,non_tumor
13813.918,664.6945,563.2589,616.56573,1024.7603,636.2274,3198.915,2175.396,599.6863,419.47397,787.83563,182.47945,856.9575,256.59042,884.96027,1066.7137,215.08768,1449.3864,2250.7014,954.17395,103.967125,345.07672,378.26028,775.5644,458.9137,400.5808,76.784935,766.49176,476.70822,153.95753,116.36713,371.10547,303.71918,97.88082,2893.3452,485.18082,2548.4355,983.35345,183.43425,1275.2261,999.62195,283.40137,453.63013,442.4274,87.67945,263.82465,A,normal,non_tumor
13955.769,415.36795,212.87097,277.26715,632.0111,504.46976,740.23285,75.341736,496.63004,418.16733,679.7601,192.39415,698.93854,227.83366,852.98285,889.58264,165.66734,998.9819,122.48992,787.3851,961.70764,379.78427,2192.9717,1183.7318,452.45767,677.3306,62.44859,657.2056,235.36996,582.14014,62.918346,612.7752,280.29535,76.095764,613.00806,395.95868,1632.4617,807.8679,157.749,700.7964,881.52014,245.40726,249.50705,442.0605,68.62601,261.5645,A,MIS,non_tumor
5921.0894,484.49298,342.65964,455.6193,700.2298,701.60876,1052.5264,64.53509,513.82806,563.6404,748.3035,530.7456,681.0632,232.3807,843.9579,826.3754,164.37895,1054.4702,148.69649,789.77893,1594.3701,463.62982,5285.912,1353.807,439.50525,617.82983,67.40702,666.14734,235.39648,731.62805,74.9,812.64386,296.57895,80.86842,618.8947,412.4649,1476.0123,869.1667,165.82982,1179.2228,830.8684,242.39824,280.0386,403.2491,75.20351,266.90878,A,VGP,non_tumor
17704.957,410.3587,338.15436,424.58044,574.56085,687.43915,16768.246,88.53261,885.6826,5609.1216,881.1065,393.5,580.4783,277.4413,904.82825,1035.7631,425.9413,1302.4087,119.88913,789.84564,6634.3022,1976.3,8298.608,3791.8022,445.27826,840.79565,122.093475,1160.6261,280.4174,3065.9631,167.25435,551.50653,280.8087,171.59131,6558.213,861.15436,3766.661,852.163,174.7674,2698.9912,835.913,240.74348,700.8587,1045.95,79.1587,303.86304,A,VGP,non_tumor
12065.072,796.6957,444.48816,594.61505,813.26776,1725.9161,8098.3374,94.37419,672.1839,3525.8203,924.5344,186.67635,701.72363,265.76666,907.7742,1014.21075,186.76775,1336.7849,169.38495,941.771,10153.287,636.28064,13130.453,3041.0117,496.0355,883.58386,164.97742,1381.1333,246.07957,2248.9624,241.7957,1328.1592,299.11075,271.03226,3845.2634,605.31506,2823.3784,890.4043,175.3613,2546.2603,966.629,268.3011,641.45483,1291.472,77.64409,303.88602,A,VGP,non_tumor
7820.471,299.48895,889.8009,398.40488,574.36725,530.8407,14333.053,99.52655,487.1438,2712.6726,759.1748,242.57744,579.88715,234.07523,889.97565,776.60175,165.14601,1141.8319,139.46681,705.396,1062.1991,1011.81415,6212.7964,1644.9204,391.27655,475.26547,118.617256,1022.73895,204.39601,5661.2544,103.03761,399.09293,273.59735,101.400444,2666.7898,450.37833,753.61725,797.7699,159.65929,2299.5332,860.74335,243.9115,687.63495,1503.9181,75.82079,301.4447,A,precursor,non_tumor
15933.552,7347.0063,689.0361,7160.017,1660.5647,720.60724,2974.811,1414.8386,677.104,551.104,871.15497,177.75797,925.52655,293.6603,1020.85986,1210.6284,234.3036,1729.6815,1443.6454,1094.465,179.19745,401.39703,8388.624,771.77496,529.0807,484.0191,69.47983,912.35034,384.5329,206.26964,108.40977,451.7877,332.28876,84.42675,2512.4182,556.15497,2380.1995,1122.5393,219.37155,1182.5117,1194.5563,307.50955,1032.6136,639.64545,98.70064,373.8238,A,RGP,tumor
6014.047,28672.771,2810.375,1246.8586,3394.5525,1039.616,1537.1848,2928.777,585.54346,819.6413,926.38403,184.55797,672.5797,228.59964,1399.6848,980.66846,179.38586,2341.5762,1466.3369,934.00183,101.92029,384.50543,1294.3551,1364.0742,482.89673,589.6558,180.26086,1171.3025,458.06702,214.59421,412.18298,375.80255,282.80615,141.28986,2626.7808,521.1449,882.05255,912.7953,201.31703,1796.3062,841.72284,245.74818,797.6558,557.5707,348.25543,458.44745,A,VGP,non_tumor
8517.042,352.20282,253.67453,294.65094,555.06604,531.1226,7771.033,70.40566,1522.1132,1852.6556,1049.9198,191.32076,692.3396,220.28773,1068.9906,872.6604,432.54718,1270.5425,114.61793,834.76886,394.93396,521.0566,5579.2974,1286.434,415.21698,788.467,95.52358,1519.599,238.69812,10397.345,126.330185,429.99527,312.42926,139.74057,4761.92,587.4623,2128.448,884.18866,181.00471,2173.118,781.90564,239.08963,412.0613,3357.67,77.39151,293.19812,A,VGP,non_tumor
14893.055,489.22916,357.35986,351.79544,809.26135,771.2689,2119.879,93.166664,1278.4526,4981.8164,1043.6875,207.22159,825.85986,277.49622,918.733,1167.9584,356.91287,1364.1913,123.270836,1076.5985,1002.0663,710.48676,8637.236,1482.2784,491.97348,808.3485,248.44318,1327.7803,545.57007,1498.752,196.57387,667.214,344.72348,157.76515,4116.661,532.0587,5439.593,1020.67615,248.93939,1893.3503,1014.11176,273.80682,1060.4829,2529.5227,106.71591,351.04166,A,VGP,non_tumor
24847.799,18152.5,1965.0719,23111.072,3431.2695,738.6572,3786.9023,319.65085,761.38513,854.65594,1332.285,192.52118,964.2773,263.64313,1232.7009,1720.9974,204.03337,1934.8395,329.07446,1092.6072,181.87035,419.97305,4526.683,3944.8254,488.93582,987.14764,170.91528,2634.091,853.9743,256.43005,436.27344,473.0385,331.35175,340.8113,2036.5956,833.0732,5094.5083,1957.4147,191.87677,904.20795,987.0706,268.47754,1067.7407,495.36072,578.4647,371.9281,A,VGP,tumor
20959.354,550.9822,467.31158,338.53116,784.50446,1493.0504,3807.7805,114.72997,2605.454,2278.0535,1216.8486,203.0089,2077.6262,338.9644,923.8398,1145.5994,311.7834,1317.9436,130.28487,1077.6647,7742.4805,566.56976,5071.3916,1797.1692,523.6439,749.2522,149.78041,1855.2374,261.5549,3278.2551,167.1187,835.01483,337.38278,133.5727,7256.3354,550.2819,5051.1543,1149.089,225.1276,2074.623,1033.9347,273.2552,1234.54,5277.564,107.94659,309.36795,A,VGP,non_tumor
12923.549,2651.2808,545.599,1434.9348,1183.238,755.2957,2144.3208,3851.9924,613.2832,469.69925,800.4536,171.22055,907.6767,303.30075,1018.7694,1081.0676,208.26567,1409.3684,1512.4786,947.3434,125.02256,380.5238,1344.624,1761.391,471.7168,394.90726,65.53133,796.9599,296.42355,146.57895,99.63659,390.21805,304.45865,86.789474,2643.07,472.17044,2404.5588,1007.3534,177.26567,1608.02,959.8722,263.2381,696.797,488.7218,114.401,296.4737,A,normal,non_tumor
11699.518,9147.092,1128.4213,2026.7828,1857.9307,644.74286,1938.795,1733.2441,722.9184,688.0106,934.6408,196.09143,914.7714,261.3241,1090.1625,1184.5094,200.38367,1718.3845,1230.6604,1091.0319,125.78776,377.6702,1346.3494,1781.969,483.8351,654.8139,168.32327,964.7388,566.6873,256.57797,450.56165,446.43918,322.63184,125.039185,3751.3887,476.5388,2140.3232,1165.6245,192.6253,1179.4702,1025.5437,267.0098,896.40656,551.78284,466.82532,363.07755,A,VGP,non_tumor
11993.105,701.8343,774.3372,581.9688,1230.7388,627.846,2492.959,1180.5419,742.18713,479.89862,743.4347,173.91228,1000.0994,286.12476,894.2183,1211.9727,222.31384,1306.8538,1341.5907,1052.1248,110.80117,318.23782,112.33918,343.61014,488.0234,327.7115,63.65692,1035.3489,354.94736,779.0702,79.01949,472.4308,335.44638,83.06433,2964.6257,514.8889,2064.117,1150.7914,206.74074,696.0838,1219.9376,314.6121,1035.4736,551.7817,98.51852,280.9279,A,RGP,non_tumor
23303.762,605.81415,660.18054,850.2761,1074.6726,633.8566,4553.781,3105.5876,605.51324,931.95044,822.08673,202.62831,793.00885,260.8708,922.95044,1017.1186,215.07788,1392.0885,2220.0903,850.8761,159.55753,343.12036,1006.47437,837.64777,438.10974,416.2,69.59646,913.1168,360.18054,348.37698,142.01593,367.05133,302.02124,96.561066,2894.2603,458.4106,2354.9734,968.6265,194.18053,1099.7345,1015.83716,273.29025,1507.4442,574.32214,92.92213,326.0301,A,precursor,non_tumor
8836.268,712.7778,275.6111,362.8993,824.7882,556.2708,5127.3853,153.05208,574.28125,2594.7986,716.4583,187.30208,732.45483,240.77083,877.93054,894.8889,180.16667,1098.2466,378.94098,828.3333,761.38544,531.92706,2169.816,618.5139,422.35764,517.55206,74.111115,749.2917,284.9896,1496.3055,68.954865,749.566,301.16666,88.53819,4312.5557,434.4236,683.01044,899.3785,159.8125,904.49304,864.30206,245.43056,477.06598,826.1597,81.201385,269.53473,A,RGP,non_tumor
9577.546,430.12372,323.20087,366.25763,547.1339,439.95343,1050.4541,120.623,434.8952,319.00873,721.7147,180.5211,595.1092,222.35808,841.6419,819.5022,169.54877,1075.2037,180.41776,784.1499,112.88355,471.0917,6920.875,833.5284,424.63318,449.09607,62.052402,550.72345,284.63464,131.754,72.08733,304.623,275.9054,90.021835,471.2562,423.4629,3260.112,725.3129,156.4556,780.4716,789.6215,240.64629,200.23581,427.81223,81.36244,266.5895,A,normal,non_tumor
6386.085,365.6459,217.16414,265.7477,684.1322,589.59424,1242.0122,88.81611,486.70517,529.40576,684.32825,174.69757,731.1535,262.54105,924.8997,775.55316,159.91338,1028.9392,115.838905,796.0243,125.28876,387.45746,4107.7705,964.7143,417.4772,383.00153,67.48632,640.2462,212.34042,194.78876,54.799393,337.41946,278.13983,75.47264,569.6626,387.6459,810.3784,757.1641,150.82826,745.4392,788.6322,228.80547,703.26447,377.33282,75.36322,272.51672,A,normal,non_tumor
7314.4346,492.99792,478.6154,538.0582,816.95844,537.8836,1604.3909,2299.3867,590.91895,467.12473,862.368,184.89606,776.1539,260.84616,907.29315,1052.3036,201.2474,1264.8274,1015.6944,923.0021,102.22869,327.86694,151.86487,519.2952,447.51144,575.7089,86.484406,807.7235,208.1684,159.7526,90.11227,409.34305,319.5156,80.83576,2532.1248,480.01456,1889.9751,1045.9563,192.72974,558.9023,1165.6777,301.33057,846.6175,483.8898,115.2079,280.89398,A,MIS,non_tumor
6304.752,6982.006,933.6035,1622.1749,1631.0525,666,1527.4402,2822.522,699.16327,629.9446,852.04376,184.17493,900.9796,268.85422,1084.1749,1412.9154,231.21866,1864.3586,2862.236,1015.4723,113.37026,349.6064,428.89505,816.1487,463.42273,582.6414,130.91837,802.9446,271.52188,191.84547,182.75218,418.59476,307.65308,98.07288,2279.895,459.93585,1492.6852,1053.6151,185.18658,939.00586,1084.761,288.8076,401.02042,454.96793,137.36734,376.31488,A,VGP,non_tumor
12007.775,345.26245,332.96512,405.2957,546.33887,460.52658,1406.5233,90.27077,459.696,463.90863,964.3439,1361.1096,569.1727,216.07475,880.2691,944.6379,160.33554,1270.3439,113.92525,811.4086,159.70598,6849.387,9697.636,523.85547,397.90033,694.593,122.18439,871.6362,364.5216,233.58638,189.13954,360.58307,292.4701,206.24252,1710.412,549.8787,2455.7493,787.5465,153.53821,716.9502,871.56476,246.57143,1435.9601,546.75085,82.15947,320.3239,A,VGP,non_tumor
9188.896,22653.898,2826.032,9697.831,3241.8833,882.32135,2562.111,174.52379,706.17865,1013.3822,1086.781,185.9823,905.5022,260.14822,1284.8042,1249.2389,216.62721,2073.2488,130.97235,1034.9701,204.81747,447.04147,3481.3833,11119.856,534.19415,873.9469,266.6698,1087.7196,334.62003,291.59238,173.13994,484.7052,309.88773,115.74004,1309.6244,808.66705,6219.131,1170.4795,213.42256,769.28156,654.53375,216.02046,372.42203,480.82742,82.664825,330.77103,A,VGP,tumor
7133.413,8182.4707,805.0332,902.5279,1484.7435,614.9548,1479.1538,1783.2428,559.52185,477.39215,783.6576,191.51584,706.3499,232.20663,1059.9578,1066.2881,214.57466,1787.4404,2368.3816,887.5445,94.37104,345.2036,1575.92,562.28656,506.451,708.75867,140.8009,1135.5128,236.52187,172.91252,227.6727,344.36047,297.03317,195.46153,2526.7073,425.32428,1588.1464,906.06335,176.03017,1386.1614,1007.7994,279.65158,990.1312,414.98492,170.99397,354.33786,A,MIS,non_tumor
